id,attribute_id,lookup_id,type_of_assessment,schema_version,lookup_key,lookup_value,attribute_name,parent_name
1351,12,1351,RdSAP,RdSAP-Schema-21.0.1,46,"Insulating roof rooms will significantly reduce heat loss; this will improve levels of comfort, reduce energy use and lower fuel bills. If it has a flat ceiling insulation can usually be added above the ceiling, and sloping ceilings and walls of roof rooms can be insulated using an internal lining board. Further information about roof room insulation and details of local contractors can be obtained from the National Insulation Association (www.nationalinsulationassociation.org.uk).",improvement_description,
1352,12,1352,RdSAP,RdSAP-Schema-21.0.1,48,High performance external doors contain insulation and lose heat at about half the rate of conventional external doors.,improvement_description,
1353,12,1353,RdSAP,RdSAP-Schema-21.0.1,49,A shower heat recovery system extracts heat from the water in the shower drain and transfers it to incoming cold water. This reduces the amount of energy needed per shower.,improvement_description,
1354,12,1354,RdSAP,RdSAP-Schema-21.0.1,50,A flue gas heat recovery system extracts heat from the boiler flue gases and transfers it to the incoming cold water so that the boiler needs to supply less heat. It is suitable for use only with a modern condensing gas boiler and should be fitted when a replacement boiler is installed.,improvement_description,
1355,12,1355,RdSAP,RdSAP-Schema-21.0.1,51,..,improvement_description,
1371,12,1371,RdSAP,RdSAP-Schema-21.0.1,75,..,improvement_description,
1356,12,1356,RdSAP,RdSAP-Schema-21.0.1,52,..,improvement_description,
1372,12,1372,RdSAP,RdSAP-Schema-21.0.1,76,..,improvement_description,
1357,12,1357,RdSAP,RdSAP-Schema-21.0.1,53,..,improvement_description,
1358,12,1358,RdSAP,RdSAP-Schema-21.0.1,54,..,improvement_description,
1359,12,1359,RdSAP,RdSAP-Schema-21.0.1,55,..,improvement_description,
1373,12,1373,RdSAP,RdSAP-Schema-21.0.1,66,..,improvement_description,
1360,12,1360,RdSAP,RdSAP-Schema-21.0.1,56,Replacing existing double-glazed units with new high-performance units will improve comfort in the home and reduce energy use.,improvement_description,
1361,12,1361,RdSAP,RdSAP-Schema-21.0.1,57,"Insulation of a floor will significantly reduce heat loss; this will improve levels of comfort, reduce energy use and lower fuel bills. Suspended floors can often be insulated from below. . Further information about floor insulation is available from many sources including www.energysavingtrust.org.uk/northernireland/Insulation/Floor-insulation.",improvement_description,
1362,12,1362,RdSAP,RdSAP-Schema-21.0.1,58,"Insulation of a floor will significantly reduce heat loss; this will improve levels of comfort, reduce energy use and lower fuel bills. Further information about floor insulation is available from many sources including www.energysavingtrust.org.uk/northernireland/Insulation/Floor-insulation.",improvement_description,
1363,12,1363,RdSAP,RdSAP-Schema-21.0.1,59,"Modern storage heaters have better insulation and are easier to control than the older type in the property. Ask for a quotation for new, high heat retention heaters with automatic charge and output controls. A dual-immersion cylinder, which can be installed at the same time, will provide cheaper hot water than the system currently installed. As installations should be in accordance with the current regulations covering electrical wiring, only a qualified electrician should carry out the installation. It is best to obtain advice from a qualified heating engineer. Ask the engineer to explain",improvement_description,
